index,id,user_id,store_id,created_at,device,channel,platform
6951,4330,355,48,2021-09-25 12:58:43,mobile,some_adv,extension
6952,7822,168,78,2021-08-26 07:26:38,tablet,direct,web
6953,902,64,66,2021-11-04 20:22:10,mobile,direct,web
6954,5449,497,94,2021-10-28 14:14:41,mobile,some_adv,extension
6955,9154,276,49,2021-09-23 01:54:51,mobile,email,extension
6956,2593,372,94,2021-09-21 09:54:31,tablet,direct,web
6957,6464,426,67,2021-10-19 17:54:05,tablet,some_adv,web
6958,5645,417,58,2021-09-14 04:34:51,mobile,some_adv,app
6959,6546,25,84,2021-09-17 22:44:25,mobile,search,web
6960,3239,50,73,2021-11-18 13:44:13,mobile,search,app
6961,6281,304,72,2021-08-27 03:32:49,tablet,some_adv,app
6962,7454,415,94,2021-10-21 14:45:35,mobile,search,web
6963,4940,270,71,2021-11-01 07:22:20,desktop,some_adv,app
6964,4317,435,13,2021-10-18 15:29:50,desktop,search,app
6965,1077,245,28,2021-10-15 04:56:15,tablet,search,web
6966,2579,270,0,2021-09-17 08:35:12,desktop,search,app
6967,1494,414,61,2021-09-28 23:15:51,tablet,some_adv,extension
6968,4405,197,87,2021-10-08 23:07:34,mobile,email,extension
6969,4781,43,39,2021-09-22 00:05:59,tablet,direct,extension
6970,9492,141,25,2021-10-23 23:54:45,mobile,some_adv,app
6971,8397,406,1,2021-10-19 17:45:21,tablet,email,extension
6972,678,252,53,2021-10-06 15:39:16,tablet,direct,extension
6973,3603,435,8,2021-09-08 18:11:59,desktop,email,app
6974,6619,358,2,2021-10-15 09:27:07,mobile,search,web
6975,126,201,13,2021-11-02 11:16:02,mobile,some_adv,app
6976,8793,204,99,2021-09-14 20:03:00,mobile,direct,extension
6977,7470,499,24,2021-09-03 19:52:46,desktop,direct,web
6978,8760,270,79,2021-10-25 15:05:39,tablet,some_adv,app
6979,6294,394,55,2021-09-07 04:58:39,desktop,search,app
6980,4489,112,53,2021-10-19 19:34:05,mobile,email,web
6981,3340,52,43,2021-09-10 10:17:13,mobile,some_adv,extension
6982,9900,137,32,2021-10-11 12:47:08,tablet,search,web
6983,864,437,81,2021-10-04 14:55:26,mobile,some_adv,web
6984,5387,295,81,2021-09-25 01:37:04,tablet,direct,extension
6985,7861,393,24,2021-09-05 04:29:46,mobile,some_adv,web
6986,1472,36,7,2021-10-21 23:31:47,mobile,direct,extension
6987,3010,438,71,2021-09-27 19:00:44,desktop,some_adv,app
6988,9877,319,74,2021-11-11 23:48:39,desktop,direct,web
6989,6186,155,77,2021-10-10 06:47:48,mobile,search,app
6990,186,275,99,2021-10-07 22:08:19,desktop,email,extension
6991,3020,191,95,2021-09-10 00:18:14,desktop,some_adv,web
6992,143,165,4,2021-09-09 02:19:00,desktop,email,web
6993,6364,167,12,2021-11-03 16:19:01,desktop,direct,web
6994,6384,355,5,2021-11-19 15:16:09,tablet,direct,extension
6995,3636,224,24,2021-08-27 09:56:40,desktop,email,app
6996,7430,222,38,2021-09-17 13:47:55,tablet,search,extension
6997,6843,430,19,2021-10-23 10:03:55,tablet,some_adv,web
6998,3039,125,15,2021-08-27 02:33:25,tablet,email,web
6999,3813,385,63,2021-11-17 22:31:57,mobile,email,extension
7000,958,492,59,2021-11-11 23:02:24,tablet,email,web
7001,3657,207,30,2021-11-16 04:42:06,tablet,search,app
7002,9859,35,82,2021-09-16 04:37:37,tablet,direct,extension
7003,3703,88,45,2021-10-28 04:18:16,mobile,direct,extension
7004,1202,115,2,2021-10-23 02:25:18,tablet,direct,web
7005,5531,376,70,2021-10-30 00:48:24,desktop,direct,app
7006,159,235,75,2021-10-05 18:39:14,desktop,email,web
7007,4503,354,18,2021-10-15 00:24:35,desktop,email,app
7008,8085,45,52,2021-10-30 22:51:36,tablet,search,app
7009,400,166,15,2021-10-25 20:34:54,mobile,some_adv,app
7010,8279,149,59,2021-09-26 17:32:33,desktop,search,extension
7011,2925,404,26,2021-09-04 02:58:32,mobile,some_adv,web
7012,9928,75,23,2021-08-30 00:54:09,tablet,direct,extension
7013,8610,332,93,2021-10-15 22:36:21,tablet,email,app
7014,8755,364,16,2021-09-13 21:07:43,mobile,some_adv,app
7015,2298,303,73,2021-09-16 23:18:56,tablet,search,extension
7016,9241,485,50,2021-11-13 12:19:17,desktop,email,web
7017,4149,223,96,2021-09-16 09:36:56,tablet,direct,app
7018,3486,74,28,2021-11-11 03:14:05,desktop,email,web
7019,364,444,30,2021-11-20 22:45:36,desktop,search,web
7020,2977,175,52,2021-10-05 18:25:33,desktop,email,extension
7021,5601,4,43,2021-08-28 15:51:06,desktop,search,app
7022,5210,116,86,2021-11-18 03:35:56,desktop,search,app
7023,2165,253,95,2021-10-09 16:18:50,desktop,email,extension
7024,64,219,41,2021-09-23 05:26:32,desktop,direct,extension
7025,8861,412,78,2021-09-22 06:38:38,desktop,direct,web
7026,2110,257,67,2021-10-01 09:26:50,desktop,email,extension
7027,9906,143,69,2021-09-23 00:44:13,desktop,email,app
7028,196,189,22,2021-09-07 20:44:01,desktop,email,extension
7029,2927,26,6,2021-10-30 03:03:42,desktop,search,extension
7030,1848,58,26,2021-10-27 01:48:02,mobile,email,app
7031,4888,276,93,2021-11-20 20:06:15,mobile,some_adv,extension
7032,4866,84,87,2021-10-04 23:44:22,desktop,direct,extension
7033,8768,170,87,2021-09-20 07:07:01,desktop,search,extension
7034,934,87,42,2021-09-26 01:03:16,desktop,some_adv,web
7035,1197,65,93,2021-10-06 12:26:13,tablet,direct,app
7036,5282,240,95,2021-09-15 20:33:26,desktop,search,app
7037,9018,212,95,2021-10-15 10:22:57,desktop,some_adv,extension
7038,6143,190,16,2021-11-19 18:37:29,mobile,some_adv,app
7039,8524,412,28,2021-11-08 09:58:46,tablet,some_adv,extension
7040,1523,166,68,2021-11-03 17:02:21,mobile,direct,app
7041,8834,344,72,2021-10-21 05:46:29,tablet,direct,extension
7042,3454,141,45,2021-11-07 20:50:05,mobile,search,app
7043,2924,411,93,2021-09-02 10:34:56,tablet,some_adv,web
7044,6745,111,90,2021-11-19 10:41:25,tablet,search,extension
7045,4715,448,20,2021-11-20 10:58:13,desktop,search,web
7046,5595,3,2,2021-09-20 06:10:28,mobile,direct,extension
7047,4482,191,74,2021-09-28 12:42:24,desktop,some_adv,web
7048,7349,224,90,2021-10-22 19:18:50,desktop,email,web
7049,212,468,10,2021-10-30 12:12:42,mobile,some_adv,app
7050,9014,337,14,2021-08-24 11:55:20,mobile,search,app
7051,4051,420,55,2021-10-27 19:16:48,desktop,search,extension
7052,3937,396,46,2021-11-06 23:31:47,tablet,search,extension
7053,7887,457,33,2021-09-05 09:48:17,tablet,search,web
7054,3624,326,31,2021-10-31 15:52:50,mobile,search,extension
7055,2067,492,52,2021-11-12 23:07:52,mobile,some_adv,extension
7056,8569,42,18,2021-10-10 23:21:28,desktop,some_adv,app
7057,72,495,30,2021-08-24 14:06:56,mobile,direct,web
7058,3839,242,5,2021-10-25 11:31:47,tablet,email,web
7059,5194,181,57,2021-09-02 13:37:16,desktop,search,web
7060,6256,312,61,2021-10-12 15:58:09,tablet,email,app
7061,2733,19,67,2021-10-17 12:50:13,tablet,email,app
7062,56,129,73,2021-10-28 04:54:22,tablet,some_adv,app
7063,7031,487,27,2021-09-19 15:05:31,desktop,some_adv,web
7064,2908,306,77,2021-11-08 14:23:57,mobile,search,web
7065,709,316,74,2021-11-08 13:41:49,tablet,direct,extension
7066,3045,275,26,2021-08-24 17:45:47,desktop,direct,web
7067,3349,37,22,2021-11-10 20:07:28,mobile,some_adv,web
7068,3144,408,4,2021-09-10 07:23:31,desktop,direct,extension
7069,7907,453,70,2021-11-15 01:56:57,mobile,direct,app
7070,1823,199,9,2021-11-02 01:25:06,tablet,some_adv,web
7071,6272,451,85,2021-11-16 17:31:42,desktop,email,web
7072,3091,400,58,2021-09-13 09:19:19,desktop,some_adv,app
7073,1943,129,71,2021-10-20 13:19:06,mobile,direct,app
7074,4698,186,48,2021-08-24 11:28:20,desktop,some_adv,extension
7075,6896,352,76,2021-09-04 13:34:43,mobile,email,app
7076,2064,358,29,2021-11-05 22:43:35,tablet,some_adv,app
7077,7156,94,74,2021-09-17 16:09:36,desktop,some_adv,app
7078,8317,167,6,2021-11-15 13:53:13,mobile,email,extension
7079,2915,291,8,2021-09-13 11:11:47,mobile,some_adv,app
7080,6014,173,52,2021-09-28 11:47:03,tablet,search,web
7081,2025,42,75,2021-09-26 00:33:24,desktop,email,web
7082,1200,376,15,2021-11-03 01:49:18,tablet,search,app
7083,2332,210,25,2021-09-04 07:57:51,mobile,search,app
7084,6651,333,53,2021-11-09 11:19:28,desktop,search,extension
7085,6291,137,54,2021-10-15 17:17:37,desktop,some_adv,extension
7086,2641,477,85,2021-09-10 21:06:59,desktop,email,app
7087,5522,393,85,2021-09-30 20:21:39,mobile,direct,app
7088,1266,479,34,2021-10-11 14:41:49,tablet,search,web
7089,7358,489,91,2021-11-05 15:09:11,tablet,direct,extension
7090,3074,421,8,2021-10-25 06:01:42,mobile,some_adv,web
7091,2665,400,12,2021-11-14 01:43:19,mobile,direct,extension
7092,3139,466,68,2021-08-31 13:13:37,tablet,direct,extension
7093,7823,313,46,2021-08-29 02:33:46,mobile,search,web
7094,6394,114,86,2021-09-25 09:43:14,desktop,email,app
7095,1866,11,78,2021-09-28 01:34:59,mobile,some_adv,extension
7096,4321,319,85,2021-11-12 08:02:10,desktop,direct,app
7097,2187,65,6,2021-11-15 21:12:20,mobile,direct,extension
7098,3322,350,96,2021-09-10 19:48:27,mobile,email,extension
7099,8308,34,6,2021-10-14 15:57:04,tablet,search,extension
7100,8783,299,5,2021-09-25 19:20:01,tablet,search,web
7101,2861,341,76,2021-10-01 09:18:47,mobile,some_adv,app
7102,4177,388,62,2021-11-13 19:40:45,mobile,email,extension
7103,4197,81,3,2021-10-12 00:08:46,mobile,direct,app
7104,857,203,35,2021-11-16 00:39:40,desktop,some_adv,web
7105,2644,243,84,2021-11-01 23:50:23,mobile,search,web
7106,6209,237,5,2021-10-23 15:28:34,tablet,email,web
7107,6811,306,34,2021-10-23 02:37:11,mobile,email,web
7108,6314,184,51,2021-09-09 20:12:03,tablet,some_adv,web
7109,4010,259,70,2021-10-11 15:45:07,desktop,some_adv,app
7110,1764,287,6,2021-11-18 18:47:43,mobile,some_adv,app
7111,944,48,53,2021-09-23 23:03:36,mobile,direct,web
7112,3321,419,40,2021-09-28 00:47:17,tablet,email,extension
7113,1963,178,0,2021-09-18 23:56:02,tablet,search,app
7114,2814,235,6,2021-09-12 00:33:23,mobile,email,extension
7115,1943,87,89,2021-11-04 09:22:39,tablet,some_adv,app
7116,4743,269,98,2021-10-16 00:48:49,tablet,some_adv,extension
7117,9006,491,56,2021-09-15 16:17:26,tablet,direct,extension
7118,4293,402,30,2021-09-29 02:00:43,mobile,search,extension
7119,8265,144,1,2021-09-26 19:17:51,desktop,some_adv,web
7120,7759,274,39,2021-09-04 14:31:20,mobile,some_adv,app
7121,3311,139,27,2021-11-20 18:20:44,mobile,some_adv,web
7122,5219,495,33,2021-10-12 15:28:58,mobile,some_adv,app
7123,3094,158,85,2021-10-28 10:46:55,mobile,search,app
7124,2757,290,53,2021-09-28 01:48:17,tablet,email,extension
7125,1720,117,15,2021-09-26 01:03:03,desktop,direct,extension
7126,3829,424,20,2021-10-07 20:15:33,desktop,some_adv,app
7127,4368,25,4,2021-09-16 17:00:54,mobile,direct,web
7128,4801,188,63,2021-10-18 11:28:07,mobile,email,app
7129,2277,150,20,2021-11-05 21:32:50,desktop,search,app
7130,2152,6,80,2021-11-08 07:33:43,desktop,search,app
7131,6555,434,61,2021-10-18 21:42:50,mobile,search,app
7132,600,171,61,2021-10-20 08:36:26,mobile,email,web
7133,3725,485,27,2021-10-15 13:49:32,tablet,email,app
7134,7353,200,63,2021-10-06 01:52:17,tablet,search,web
7135,7460,297,27,2021-09-15 12:27:35,tablet,search,app
7136,3697,376,23,2021-09-11 23:26:38,desktop,some_adv,extension
7137,2445,91,72,2021-09-05 13:30:29,tablet,some_adv,web
7138,7597,55,7,2021-10-10 18:20:13,tablet,direct,web
7139,820,108,74,2021-09-20 17:34:13,tablet,search,web
7140,4816,288,9,2021-09-01 17:09:11,mobile,search,app
7141,4433,452,67,2021-09-04 00:15:26,tablet,direct,web
7142,7907,204,45,2021-10-01 16:33:11,desktop,direct,app
7143,2982,50,77,2021-09-04 07:54:45,desktop,email,extension
7144,4844,148,68,2021-10-01 00:46:21,mobile,email,app
7145,1872,477,25,2021-08-28 04:53:27,desktop,email,web
7146,3091,476,95,2021-09-15 11:06:42,mobile,some_adv,web
7147,738,108,83,2021-09-30 13:13:50,mobile,search,app
7148,1202,63,91,2021-11-15 07:33:12,mobile,some_adv,app
7149,5524,1,68,2021-10-19 03:27:25,desktop,search,web
7150,7364,15,11,2021-08-30 05:04:43,tablet,direct,app
7151,6569,465,38,2021-09-17 06:04:52,desktop,direct,web
7152,9722,141,52,2021-09-09 20:17:50,tablet,direct,web
7153,9321,429,32,2021-11-05 06:35:17,tablet,some_adv,app
7154,5187,336,1,2021-09-14 10:08:10,mobile,direct,web
7155,9152,118,74,2021-11-01 21:47:04,mobile,some_adv,app
7156,2501,49,15,2021-11-18 17:39:20,mobile,direct,extension
7157,9384,477,15,2021-11-12 16:51:35,tablet,direct,web
7158,4018,158,59,2021-08-26 00:48:52,desktop,direct,web
7159,8408,378,42,2021-11-02 12:09:51,tablet,some_adv,extension
7160,7734,306,55,2021-09-09 05:12:31,tablet,search,web
7161,7937,29,41,2021-09-02 02:54:01,desktop,direct,app
7162,5856,103,64,2021-11-15 00:28:25,mobile,search,app
7163,9027,428,89,2021-11-12 09:11:31,mobile,email,web
7164,7995,285,54,2021-08-25 00:31:50,mobile,some_adv,app
7165,5543,292,58,2021-10-26 20:06:49,desktop,search,app
7166,3886,495,31,2021-10-10 09:06:49,desktop,some_adv,web
7167,552,146,28,2021-11-06 20:03:02,desktop,search,app
7168,810,369,69,2021-11-08 21:47:45,desktop,email,app
7169,549,358,35,2021-10-17 04:36:05,tablet,search,extension
7170,298,340,23,2021-09-02 16:31:13,desktop,search,app
7171,3606,141,39,2021-10-15 12:03:00,mobile,email,app
7172,512,224,53,2021-11-15 17:51:35,mobile,some_adv,web
7173,2174,181,26,2021-08-29 14:36:32,desktop,search,web
7174,9919,469,81,2021-11-14 08:34:33,mobile,some_adv,app
7175,722,97,71,2021-10-14 23:51:54,desktop,email,app
7176,6330,21,75,2021-09-13 22:40:48,tablet,direct,extension
7177,7256,451,85,2021-11-08 10:23:53,desktop,email,app
7178,6278,44,55,2021-09-25 12:59:16,mobile,direct,app
7179,764,400,18,2021-11-11 16:52:32,tablet,direct,web
7180,4576,222,57,2021-08-27 23:56:37,desktop,some_adv,web
7181,3089,390,98,2021-10-18 16:55:48,desktop,email,web
7182,9995,396,7,2021-09-21 13:55:50,tablet,some_adv,web
7183,1350,15,18,2021-09-01 23:30:45,tablet,email,web
7184,299,333,2,2021-09-27 05:06:07,tablet,search,web
7185,5531,194,20,2021-09-23 17:23:19,mobile,direct,app
7186,3039,399,0,2021-10-29 18:50:22,desktop,email,app
7187,2155,21,82,2021-10-31 18:32:39,mobile,direct,web
7188,4626,206,0,2021-11-08 12:20:48,mobile,email,app
7189,6518,334,19,2021-08-30 17:52:28,mobile,some_adv,app
7190,7574,18,37,2021-10-12 04:12:39,tablet,direct,app
7191,4611,20,90,2021-10-15 12:52:23,tablet,search,web
7192,6229,319,47,2021-11-15 05:28:23,tablet,some_adv,web
7193,1021,26,32,2021-11-03 23:52:59,tablet,email,app
7194,8220,275,58,2021-10-13 08:40:46,mobile,some_adv,extension
7195,5320,485,71,2021-10-07 04:17:06,tablet,direct,extension
7196,6436,169,66,2021-10-31 11:25:08,mobile,some_adv,app
7197,4500,283,13,2021-08-25 17:02:27,tablet,direct,extension
7198,4565,131,18,2021-10-25 04:14:37,mobile,email,extension
7199,3275,261,19,2021-11-07 22:49:30,tablet,some_adv,web
7200,1173,84,39,2021-09-23 16:14:16,tablet,search,app
7201,4103,51,46,2021-09-03 22:07:41,tablet,email,extension
7202,1883,454,50,2021-10-11 10:54:31,desktop,search,web
7203,3570,426,67,2021-10-15 03:22:45,tablet,some_adv,extension
7204,9433,114,73,2021-11-06 05:15:06,desktop,email,app
7205,6990,461,50,2021-11-15 07:23:02,tablet,direct,web
7206,9596,307,99,2021-11-04 01:58:52,desktop,email,extension
7207,6610,248,29,2021-10-04 17:18:24,tablet,some_adv,extension
7208,675,80,48,2021-10-23 02:31:40,mobile,email,app
7209,2326,151,51,2021-10-22 08:03:02,tablet,search,web
7210,4952,37,77,2021-09-08 12:30:37,mobile,direct,extension
7211,8709,348,1,2021-10-02 00:22:17,tablet,some_adv,app
7212,5108,173,72,2021-09-23 09:47:50,desktop,email,app
7213,8094,279,80,2021-10-20 10:47:01,tablet,email,web
7214,4972,363,93,2021-11-08 17:09:59,tablet,search,web
7215,825,386,19,2021-10-31 06:42:19,mobile,some_adv,app
7216,4240,324,31,2021-10-31 14:48:04,mobile,direct,app
7217,8907,250,60,2021-10-21 22:14:07,desktop,some_adv,app
7218,1147,268,99,2021-09-05 04:36:38,tablet,some_adv,extension
7219,1381,390,44,2021-08-28 16:46:53,mobile,direct,extension
7220,2040,36,28,2021-11-18 15:50:47,tablet,direct,extension
7221,7456,176,80,2021-09-10 11:11:09,tablet,email,extension
7222,196,57,57,2021-11-19 07:59:22,desktop,direct,app
7223,363,354,52,2021-09-28 17:44:40,mobile,direct,web
7224,4845,100,13,2021-08-31 16:23:06,desktop,email,app
7225,6061,323,82,2021-09-15 00:32:45,tablet,search,web
7226,5077,440,64,2021-10-21 20:29:14,desktop,email,extension
7227,8904,439,29,2021-09-18 15:23:44,tablet,direct,web
7228,9788,228,24,2021-09-19 10:18:07,desktop,email,extension
7229,3497,37,33,2021-10-18 16:37:22,tablet,email,app
7230,8212,303,30,2021-09-07 00:12:32,tablet,some_adv,web
7231,1141,48,13,2021-09-23 01:25:24,tablet,email,web
7232,5166,421,55,2021-08-30 17:01:24,desktop,some_adv,extension
7233,2769,453,66,2021-09-11 20:13:25,mobile,direct,web
7234,4373,131,97,2021-08-30 20:57:02,desktop,email,app
7235,465,194,39,2021-10-31 09:33:41,mobile,search,web
7236,8833,392,20,2021-11-01 13:45:27,mobile,email,app
7237,705,134,82,2021-10-12 00:51:06,desktop,search,app
7238,457,313,10,2021-09-17 18:30:58,mobile,some_adv,extension
7239,9115,35,7,2021-10-11 11:51:35,mobile,direct,extension
7240,1944,420,6,2021-10-04 04:52:44,tablet,some_adv,web
7241,8626,136,56,2021-09-19 08:14:07,desktop,search,web
7242,1927,140,71,2021-11-13 07:32:55,mobile,direct,web
7243,3970,100,83,2021-10-16 14:06:18,tablet,email,web
7244,91,49,60,2021-11-01 23:56:17,tablet,some_adv,extension
7245,5289,308,86,2021-11-15 08:33:42,desktop,search,extension
7246,8217,58,28,2021-09-14 17:30:34,mobile,some_adv,app
7247,1550,487,54,2021-10-25 11:22:44,desktop,email,extension
7248,1309,405,49,2021-10-13 14:56:01,mobile,direct,extension
7249,8913,10,39,2021-09-03 08:14:35,tablet,search,web
7250,5462,139,71,2021-10-25 03:56:08,tablet,some_adv,app
7251,7336,491,8,2021-09-19 21:19:04,tablet,email,extension
7252,9899,210,52,2021-08-27 16:47:01,tablet,email,extension
7253,9659,102,93,2021-10-30 05:08:33,desktop,search,app
7254,332,277,96,2021-08-27 11:53:04,desktop,direct,web
7255,9579,62,74,2021-11-05 11:20:24,desktop,email,app
7256,2398,357,21,2021-08-31 22:11:36,tablet,email,app
7257,8711,264,7,2021-11-09 21:42:08,desktop,direct,app
7258,5475,459,64,2021-10-30 04:38:08,tablet,email,web
7259,2781,195,85,2021-09-26 23:17:38,mobile,direct,app
7260,7581,248,54,2021-11-07 17:26:34,mobile,some_adv,extension
7261,3854,39,25,2021-11-18 11:59:41,tablet,search,app
7262,9968,130,28,2021-10-28 19:41:44,desktop,some_adv,extension
7263,8471,179,62,2021-11-10 12:30:06,mobile,search,app
7264,2573,220,24,2021-09-30 09:19:18,tablet,direct,web
7265,3788,425,19,2021-10-05 11:03:54,mobile,search,web
7266,4330,341,35,2021-09-13 03:09:16,mobile,search,app
7267,1626,168,29,2021-10-10 02:28:04,desktop,direct,extension
7268,8521,441,92,2021-09-21 20:17:26,mobile,email,app
7269,5990,179,51,2021-10-02 15:13:39,mobile,direct,web
7270,2656,6,28,2021-10-20 21:49:19,tablet,email,web
7271,6052,375,16,2021-09-08 01:48:19,desktop,direct,app
7272,3316,207,61,2021-10-03 07:10:52,desktop,search,app
7273,3656,154,9,2021-10-01 16:40:23,tablet,search,web
7274,7824,476,12,2021-10-18 14:18:03,desktop,email,web
7275,2090,155,3,2021-08-25 06:49:19,desktop,email,extension
7276,2074,464,15,2021-11-12 09:11:02,tablet,search,app
7277,9723,299,60,2021-09-09 06:34:20,mobile,search,app
7278,6850,303,95,2021-10-15 00:19:19,desktop,email,web
7279,6985,92,35,2021-11-13 22:35:18,desktop,direct,web
7280,1229,326,76,2021-11-19 07:56:20,tablet,direct,extension
7281,8539,108,3,2021-09-15 22:59:25,mobile,some_adv,web
7282,2421,489,77,2021-10-27 11:40:54,desktop,email,extension
7283,9870,483,48,2021-10-11 23:49:19,desktop,direct,app
7284,4460,261,80,2021-10-19 08:28:41,tablet,search,extension
7285,6000,300,97,2021-10-22 19:14:42,tablet,search,app
7286,3999,199,91,2021-11-19 23:32:04,mobile,email,web
7287,2513,161,16,2021-11-09 04:36:13,desktop,direct,web
7288,5193,91,10,2021-10-04 19:57:42,mobile,email,extension
7289,1773,475,27,2021-09-13 15:12:37,desktop,email,app
7290,6102,96,73,2021-10-02 02:03:09,tablet,email,app
7291,4159,362,22,2021-11-16 17:42:44,tablet,search,app
7292,5906,440,36,2021-10-15 23:08:34,desktop,email,web
7293,1952,238,2,2021-10-09 12:12:05,desktop,search,extension
7294,5618,289,96,2021-09-09 09:15:09,mobile,some_adv,web
7295,7580,212,69,2021-11-15 21:03:13,tablet,direct,extension
7296,479,400,76,2021-11-07 09:02:14,desktop,direct,extension
7297,8921,408,10,2021-10-26 14:57:07,desktop,search,web
7298,7571,248,97,2021-11-15 18:46:01,mobile,email,app
7299,5331,437,2,2021-09-27 06:37:10,desktop,direct,web
7300,1593,203,71,2021-10-12 06:48:12,tablet,direct,extension
7301,827,254,12,2021-10-15 17:19:34,tablet,some_adv,extension
7302,1561,124,75,2021-09-11 22:29:02,mobile,some_adv,extension
7303,4116,366,82,2021-11-13 18:11:13,desktop,direct,web
7304,8566,85,7,2021-09-26 13:38:53,mobile,email,extension
7305,1666,116,39,2021-11-04 19:38:55,mobile,search,app
7306,5078,135,89,2021-10-28 14:54:37,tablet,direct,app
7307,7576,302,99,2021-10-06 19:32:12,desktop,email,web
7308,9013,35,53,2021-11-07 20:57:13,tablet,email,web
7309,1707,165,78,2021-08-29 20:42:45,tablet,email,extension
7310,7234,245,26,2021-08-28 14:05:13,mobile,search,web
7311,9420,192,99,2021-10-05 22:20:36,desktop,some_adv,app
7312,5429,292,85,2021-09-13 13:05:55,tablet,search,app
7313,8865,69,21,2021-09-20 18:23:27,tablet,email,web
7314,9905,51,79,2021-10-09 01:41:23,mobile,email,app
7315,5448,141,33,2021-10-12 01:03:27,desktop,email,web
7316,1724,166,91,2021-10-19 20:00:31,tablet,email,web
7317,7435,190,94,2021-10-17 14:47:39,tablet,direct,app
7318,7832,422,2,2021-09-25 17:51:06,tablet,email,app
7319,864,444,2,2021-09-15 22:50:30,tablet,search,app
7320,4880,348,8,2021-10-17 17:34:22,tablet,search,extension
7321,9819,495,42,2021-10-01 13:14:38,tablet,search,web
7322,6745,297,65,2021-08-28 22:42:29,desktop,email,extension
7323,9268,178,13,2021-10-18 03:42:09,mobile,some_adv,web
7324,6579,40,81,2021-08-30 17:37:56,mobile,direct,web
7325,1568,453,53,2021-10-27 05:19:47,tablet,direct,extension
7326,3831,150,2,2021-09-18 21:35:11,mobile,direct,extension
7327,845,262,89,2021-09-20 03:58:23,mobile,search,web
7328,9723,385,57,2021-09-25 14:11:40,mobile,some_adv,app
7329,3591,476,64,2021-10-28 13:22:25,tablet,search,app
7330,7662,85,80,2021-10-08 13:30:32,tablet,search,app
7331,3922,309,98,2021-09-15 21:17:09,mobile,some_adv,extension
7332,8970,95,60,2021-09-24 16:36:46,desktop,some_adv,app
7333,4218,331,85,2021-10-09 17:53:02,desktop,email,app
7334,4473,74,91,2021-10-01 14:45:25,tablet,direct,web
7335,5218,363,87,2021-11-18 16:24:45,desktop,email,app
7336,5786,327,84,2021-10-13 06:04:29,mobile,direct,web
7337,162,50,37,2021-10-13 05:21:27,mobile,direct,app
7338,8609,309,82,2021-10-11 22:47:18,desktop,email,extension
7339,5767,236,9,2021-09-20 01:34:24,tablet,some_adv,extension
7340,413,75,61,2021-10-17 13:57:11,tablet,search,web
7341,4572,414,74,2021-09-30 22:15:33,desktop,direct,extension
7342,7727,280,14,2021-10-26 02:18:11,mobile,email,app
7343,9512,291,25,2021-09-26 23:21:36,mobile,some_adv,web
7344,3666,475,86,2021-10-30 14:33:43,desktop,some_adv,web
7345,9048,158,3,2021-10-26 21:27:52,mobile,direct,web
7346,4858,166,63,2021-10-12 07:20:34,tablet,email,web
7347,816,410,81,2021-11-02 10:32:56,mobile,some_adv,app
7348,7430,94,23,2021-09-23 00:25:49,mobile,search,app
7349,7558,369,58,2021-09-20 02:57:08,mobile,direct,web
7350,7627,129,14,2021-09-23 09:10:58,desktop,email,app
7351,9985,368,30,2021-11-07 21:55:31,mobile,search,extension
7352,1751,374,31,2021-09-14 01:56:00,mobile,direct,app
7353,5563,79,46,2021-11-17 19:50:14,mobile,some_adv,app
7354,7994,422,41,2021-09-08 20:03:46,tablet,some_adv,extension
7355,4189,133,67,2021-10-13 22:11:39,mobile,search,extension
7356,8803,14,34,2021-08-25 10:14:35,tablet,some_adv,web
7357,9590,464,93,2021-09-07 08:35:15,mobile,direct,app
7358,670,311,35,2021-11-02 03:02:10,tablet,email,extension
7359,1592,462,44,2021-10-28 09:10:25,mobile,search,app
7360,8897,78,14,2021-11-13 21:00:53,tablet,search,app
7361,8285,448,86,2021-10-08 19:49:18,desktop,email,app
7362,1471,314,0,2021-10-20 07:54:43,mobile,direct,app
7363,1364,3,67,2021-10-24 19:49:15,tablet,search,app
7364,8869,253,65,2021-11-06 12:45:13,desktop,direct,web
7365,5502,151,19,2021-08-30 12:05:17,mobile,some_adv,app
7366,9110,436,43,2021-10-31 00:44:30,tablet,direct,app
7367,963,270,78,2021-10-23 03:54:11,desktop,email,app
7368,9549,404,27,2021-10-31 00:44:20,mobile,some_adv,web
7369,3270,310,59,2021-09-10 04:51:46,tablet,email,extension
7370,3252,4,69,2021-09-06 15:06:49,desktop,email,web
7371,5324,463,44,2021-09-23 20:50:14,desktop,email,app
7372,2012,403,4,2021-09-28 01:53:41,tablet,search,web
7373,3330,52,28,2021-09-17 09:54:40,tablet,some_adv,web
7374,763,202,32,2021-11-16 12:12:14,tablet,some_adv,extension
7375,6216,327,80,2021-11-21 04:03:12,tablet,some_adv,web
7376,6424,439,22,2021-10-06 13:15:10,desktop,email,app
7377,8931,98,76,2021-10-07 16:40:29,desktop,direct,app
7378,6825,111,58,2021-08-28 16:51:30,desktop,search,app
7379,778,326,74,2021-10-07 12:48:48,tablet,email,extension
7380,8886,427,30,2021-11-17 19:54:49,mobile,search,extension
7381,5900,57,75,2021-10-24 12:47:34,tablet,email,app
7382,2726,229,78,2021-11-05 03:25:35,mobile,search,app
7383,149,267,14,2021-11-03 23:50:22,desktop,some_adv,app
7384,8711,135,89,2021-11-10 04:52:33,mobile,some_adv,extension
